route_id,name,tour,program,day,option,language,match_status,source_row,day_desc,option_raw,target_km,diff_km,elev_m,confidence,applied
49141390,Bruges - Ghent (city) (via Bulskampveld) 57 km ENG 2026,Holland and Belgium Relax Tour - 11 days,Bruges - Amsterdam,4,2,EN,exact,345,Day 4: Ghent – Dendermonde/St. Amands,Optie 2,55.0,1.59,226.1,Redelijk,True
31540472,St. Amands - Antwerp (via waterbus) 30+7 km ENG 2026,Holland and Belgium Relax Tour - 11 days,Bruges - Amsterdam,5,1,EN,exact,346,Day 5: St. Amands – Temse – Antwerp,Optie 1,33.0,4.33,124.0,Redelijk,True
31571337,Dendermonde - Antwerp (via waterbus) 42+8 km ENG 2026,Holland and Belgium Relax Tour - 11 days,Bruges - Amsterdam,5,2,EN,exact,346,Day 5: St. Amands – Temse – Antwerp,Optie 2,49.0,1.07,174.7,Redelijk,True
31540657,Kreekrak (east) - Tholen 23 km ENG 2026,Holland and Belgium Relax Tour - 11 days,Bruges - Amsterdam,7,1,EN,exact,348,Day 7: Antwerp – Kreekrak locks | Kreekrak loDay 7: Antwerp – Kreekrak locks | K,Optie 1,20.0,2.45,40.7,Redelijk,True
26816550,St. Amands - Antwerp 40 km ENG 2026,Holland and Belgium Relax Tour - 11 days,Bruges - Amsterdam,7,2,EN,exact,348,Day 7: Antwerp – Kreekrak locks | Kreekrak loDay 7: Antwerp – Kreekrak locks | K,Optie 2,36.0,4.44,158.4,Redelijk,True
31540619,Kreekrak (east) - Tholen 32 km ENG 2026,Holland and Belgium Relax Tour - 11 days,Bruges - Amsterdam,8,1,EN,exact,349,Day 8: Tholen – Willemstad | Willemstad – Dordrecht,Optie 1,36.0,3.57,112.3,Redelijk,True
26884027,Tholen - Willemstad (via Oud Vossemeer) 46 km ENG 2026,Holland and Belgium Relax Tour - 11 days,Bruges - Amsterdam,8,2,EN,exact,349,Day 8: Tholen – Willemstad | Willemstad – Dordrecht,Optie 2,44.0,1.52,107.3,Redelijk,True
31544016,Dordrecht // Alblasserdam - Kinderdijk - Schoonhoven 32 km ENG 2026,Holland and Belgium Relax Tour - 11 days,Bruges - Amsterdam,9,1,EN,exact,350,Day 9: Dordrecht – Alblasserdam (waterbus ferry) | Alblasserdam – Kinderdijk – S,Optie 1,32.0,0.43,72.2,Hoog,True
26884044,Dordrecht // Alblasserdam - Kinderdijk - Vianen 57 km ENG 2026,Holland and Belgium Relax Tour - 11 days,Bruges - Amsterdam,9,2,EN,exact,350,Day 9: Dordrecht – Alblasserdam (waterbus ferry) | Alblasserdam – Kinderdijk – S,Optie 2,57.0,0.01,137.1,Hoog,True
31571536,Breukelen - Amsterdam (Oosterdok) 38 km ENG 2026,Holland and Belgium Relax Tour - 11 days,Bruges - Amsterdam,10,1,EN,exact,351,Day 10: Vianen – Breukelen | Breukelen – Amsterdam,Optie 1,37.0,1.05,110.6,Redelijk,True
41699453,Bruges - Ghent (city) (via Aalter-Brug) 51 km ENG 2026,Holland and Belgium Relax Tour - 11 days,Bruges - Amsterdam,10,2,EN,exact,351,Day 10: Vianen – Breukelen | Breukelen – Amsterdam,Optie 2,47.0,3.81,151.6,Laag (niet toegepast),False
42629297,Den Oever - Medemblik 43km ENG,Holland: Sail and Bike Tulip Tour,Program Wapen/Leafde FF,4,1,EN,exact,356,Day 4: Wadden island of Texel: round trip | Oudeschild – Den Helder,Optie 1,43.0,0.87,125.5,Laag (niet toegepast),False
31093349,Texel (loop Oudeschild) 50 km ENG 2026 reverse,Holland: Sail and Bike Tulip Tour,Program Wapen/Leafde FF,4,2,EN,exact,356,Day 4: Wadden island of Texel: round trip | Oudeschild – Den Helder,Optie 2,48.0,1.71,156.9,Redelijk,True
32290027,Medemblik - Enkhuizen (via Hoorn ) 52 km ENG 2026 (N),Holland: Sail and Bike Tulip Tour,Program Wapen/Leafde FF,5,2,EN,exact,357,Day 5: Den Helder – St. Maartensvlotbrug | St. Maartensvlotbrug – Alkmaar,Optie 2,53.0,0.88,141.6,Laag (niet toegepast),False
26853736,Zaandam - Hoorn 50 km ENG 2023,Holland: Sail and Bike Tulip Tour,Program Wapen/Leafde FF,6,1,EN,exact,358,Day 6: Alkmaar – Zaandam,Optie 1,47.0,1.77,119.2,Redelijk,True
26853736,Zaandam - Hoorn 50 km ENG 2023,Holland: Sail and Bike Tulip Tour,Program Mare fan Fryslan,2,1,EN,exact,402,Day 2: Zaandam – Alkmaar,Optie 1,47.0,1.77,119.2,Redelijk,True
32290027,Medemblik - Enkhuizen (via Hoorn ) 52 km ENG 2026 (N),Holland: Sail and Bike Tulip Tour,Program Mare fan Fryslan,3,2,EN,exact,403,Day 3: Alkmaar – Den Helder,Optie 2,50.0,2.12,141.6,Laag (niet toegepast),False
42629297,Den Oever - Medemblik 43km ENG,Holland: Sail and Bike Tulip Tour,Program Mare fan Fryslan,4,1,EN,exact,404,Day 4: Den Helder – Oudeschild | Wadden island of Texel: round trip,Optie 1,43.0,0.87,125.5,Laag (niet toegepast),False
31093349,Texel (loop Oudeschild) 50 km ENG 2026 reverse,Holland: Sail and Bike Tulip Tour,Program Mare fan Fryslan,4,2,EN,exact,404,Day 4: Den Helder – Oudeschild | Wadden island of Texel: round trip,Optie 2,48.0,1.71,156.9,Redelijk,True
29122506,Volendam (loop) 35 km ENG 2026,Sail and Bike IJsselmeer + National Parks,Program: IJsselmeer + National parks,2,1,EN,exact,450,Day 2:  Monnickendam / Volendam | Volendam – Hoorn,Optie 1,35.0,0.44,91.1,Hoog,True
27138155,Volendam (loop) 48 km ENG 2026,Sail and Bike IJsselmeer + National Parks,Program: IJsselmeer + National parks,2,2,EN,exact,450,Day 2:  Monnickendam / Volendam | Volendam – Hoorn,Optie 2,48.0,0.06,108.8,Hoog,True
27138290|54994027,Hoorn - Enkhuizen (via coast) 26 km ENG 2026,Sail and Bike IJsselmeer + National Parks,Program: IJsselmeer + National parks,3,1,EN,ambiguous,451,Day 3: Hoorn – Enkhuizen | Enkhuizen – Urk,Optie 1,26.0,0.04,61.3,Hoog,True
29122747,Hoorn - Enkhuizen (via Midwoud) 44 km ENG 2026,Sail and Bike IJsselmeer + National Parks,Program: IJsselmeer + National parks,3,2,EN,exact,451,Day 3: Hoorn – Enkhuizen | Enkhuizen – Urk,Optie 2,44.0,0.01,116.6,Hoog,True
48396573,Vollenhove - Schokkerhaven (via Schokland) 30 km ENG 2026,Sail and Bike IJsselmeer + National Parks,Program: IJsselmeer + National parks,4,1,EN,exact,452,Day 4:  Urk – Vollenhove,Optie 1,30.0,0.02,128.3,Hoog,True
29126796,Vollenhove - Giethoorn 40 km ENG 2026,Sail and Bike IJsselmeer + National Parks,Program: IJsselmeer + National parks,4,2,EN,exact,452,Day 4:  Urk – Vollenhove,Optie 2,44.0,3.98,94.0,Redelijk,True
40760446,Giethoorn - Vollehove 40 km ENG 2026,Sail and Bike IJsselmeer + National Parks,Program: IJsselmeer + National parks,5,1,EN,exact,453,Day 5: Vollenhove – Giethoorn,Optie 1,40.0,0.27,112.9,Hoog,True
40760519,Giethoorn - Vollehove 53 km ENG 2026,Sail and Bike IJsselmeer + National Parks,Program: IJsselmeer + National parks,5,2,EN,exact,453,Day 5: Vollenhove – Giethoorn,Optie 2,52.0,1.35,157.8,Redelijk,True
29204691,Lelystad - Blocq van Kuffeler 20 km ENG 2026,Sail and Bike IJsselmeer + National Parks,Program: IJsselmeer + National parks,7,1,EN,exact,455,Day 7: Lelystad – Blocq van Kuffeler | Blocq v.K – Amsterdam,Optie 1,20.0,0.19,25.0,Hoog,True
27138465,Lelystad - Blocq van Kuffeler 29 km ENG 2026,Sail and Bike IJsselmeer + National Parks,Program: IJsselmeer + National parks,7,2,EN,exact,455,Day 7: Lelystad – Blocq van Kuffeler | Blocq v.K – Amsterdam,Optie 2,29.0,0.5,53.7,Hoog,True
53331578,"Spaarndam - Haarlem (Spaarndamseweg) 6,7 km ENG 2026",Holland: Tulip Tour Premium 8days,Program: Tulip8 Prem,1,1,EN,exact,505,Day 1: Amsterdam – Spaarndam | Spaarndam – Haarlem,Optie 1,6.0,0.66,25.6,Hoog,True
28999000,Spaarndam - Haarlem (city) 14 km ENG 2026,Holland: Tulip Tour Premium 8days,Program: Tulip8 Prem,1,2,EN,exact,505,Day 1: Amsterdam – Spaarndam | Spaarndam – Haarlem,Optie 2,14.0,0.16,55.9,Hoog,True
46084169,Leiden - Gouda 38 km ENG 2026,Holland: Tulip Tour Premium 8days,Program: Tulip8 Prem,2,1,EN,exact,506,Day 2: Haarlem – Keukenhof – Leiden,Optie 1,38.0,0.1,112.6,Hoog,True
54915153,Leiden - Gouda 36 km ENG 2026 Zoeterwoude,Holland: Tulip Tour Premium 8days,Program: Tulip8 Prem,3,1,EN,exact,507,Day 3: Leiden – Gouda,Optie 1,37.0,0.3,118.5,Hoog,True
54152900,Gouda - Uithoorn 43 km ENG 2026,Holland: Tulip Tour Premium 8days,Program: Tulip8 Prem,3,2,EN,exact,507,Day 3: Leiden – Gouda,Optie 2,43.0,0.23,106.6,Hoog,True
54152896,Alphen a/d Rijn - Uithoorn 24 km ENG 2026,Holland: Tulip Tour Premium 8days,Program: Tulip8 Prem,4,1,EN,exact,508,Day 4: Gouda – Alphen a/d Rijn | Alphen a/d Rijn – Kudelstaart or Oude Wetering,Optie 1,20.0,4.41,63.2,Redelijk,True
19010780,Leiden - Gouda 46 km ENG 2026,Holland: Tulip Tour Premium 8days,Program: Tulip8 Prem,4,2,EN,exact,508,Day 4: Gouda – Alphen a/d Rijn | Alphen a/d Rijn – Kudelstaart or Oude Wetering,Optie 2,44.0,2.46,113.6,Redelijk,True
31294794,Amsterdam (Buiksloterweg) - Zaanse Schans - Purmerend 34 km ENG 2026,Holland: Tulip Tour Premium 8days,Program: Tulip8 Prem,5,1,EN,exact,509,Day 5: Kudelstaart/Oude Wetering – Flower auction | Aalsmeer – Amsterdam | Amste,Optie 1,32.0,2.33,94.9,Laag (niet toegepast),False
54535033,Haarlem (Spaarndamseweg) - Alkmaar (via Heiloo) 41 km ENG 2026,Holland: Tulip Tour Premium 8days,Program: Tulip8 Prem,6,1,EN,exact,510,Day 6: Zaanse Schans/Zaandam – Alkmaar,Optie 1,40.0,0.84,111.5,Hoog,True
50285202,Purmerend - Alkmaar (via Heiloo) 37 km ENG 2026,Holland: Tulip Tour Premium 8days,Program: Tulip8 Prem,7,1,EN,exact,511,Day 7: Alkmaar – Amsterdam,Optie 1,37.0,0.24,113.1,Hoog,True
54782493,Alkmaar - Haarlem (city) 54 km ENG 2026,Holland: Tulip Tour Premium 8days,Program: Tulip8 Prem,7,2,EN,exact,511,Day 7: Alkmaar – Amsterdam,Optie 2,54.0,0.13,250.2,Hoog,True
32028085,Haarlem (city) - Leiden (via Cruquius) 40 km ENG 2026,Holland: Green Heart of Holland Guided,Green Heart guided,2,1,EN,exact,578,Day 2: Amsterdam – Zaandam | Zaandam – Zaanse Schans – Haarlem,Optie 1,40.0,0.16,129.9,Hoog,True
19579488,Zaandam - Zaanse Schans - Haarlem (city) (via IJmuiden) 51 km ENG 2026,Holland: Green Heart of Holland Guided,Green Heart guided,2,2,EN,exact,578,Day 2: Amsterdam – Zaandam | Zaandam – Zaanse Schans – Haarlem,Optie 2,55.0,4.3,220.4,Redelijk,True
46285906,Haarlem (city) - Leiden (via dunes) 46 km ENG 2026,Holland: Green Heart of Holland Guided,Green Heart guided,3,1,EN,exact,579,Day 3: Haarlem – North Sea coast – Leiden,Optie 1,42.0,3.6,221.3,Redelijk,True
54392751,Leiden - Delft - Rotterdam (Cool- & Maashaven) 50 km ENG 2026,Holland: Green Heart of Holland Guided,Green Heart guided,3,2,EN,exact,579,Day 3: Haarlem – North Sea coast – Leiden,Optie 2,50.0,0.0,179.9,Redelijk,True
19579563,Leiden - Delft (via Zoetermeer) 32 km ENG 2026,Holland: Green Heart of Holland Guided,Green Heart guided,4,1,EN,exact,580,Day 4: Leiden – Delft,Optie 1,35.0,2.81,101.8,Redelijk,True
27286956,Leiden - Delft (via Den Haag) 38 km ENG 2026,Holland: Green Heart of Holland Guided,Green Heart guided,4,2,EN,exact,580,Day 4: Leiden – Delft,Optie 2,41.0,3.48,152.3,Redelijk,True
55819929,Bosrandbrug - Amsterdam (Veemkade) 23 km ENG 2026,Holland: Green Heart of Holland Guided,Green Heart guided,5,1,EN,exact,581,Day 5: Delft – Rotterdam – Kinderdijk | Kinderdijk – Schoonhoven – Gouda,Optie 1,23.0,0.0,80.4,Laag (niet toegepast),False
53330077,Alblasserdam - Kinderdijk - Gouda (via Schoonhoven) 44 km ENG 2026,Holland: Green Heart of Holland Guided,Green Heart guided,6,1,EN,exact,582,Day 6: Gouda – Kudelstaart,Optie 1,45.0,1.43,112.1,Redelijk,True
19438807,Gouda - Kudelstaart 54 km ENG 2026,Holland: Green Heart of Holland Guided,Green Heart guided,6,2,EN,exact,582,Day 6: Gouda – Kudelstaart,Optie 2,55.0,1.19,136.7,Redelijk,True
47018629,Bosrandbrug - Amsterdam (Oosterdok) 36 km ENG 2026,Holland: Green Heart of Holland Guided,Green Heart guided,7,1,EN,exact,583,Day 7: Kudelstaart – Aalsmeer – Amsterdam,Optie 1,32.0,3.65,143.3,Redelijk,True
46895866,Auxerre - Auxerre zonder Irancy  31 km DEU 2025  T,France: Northern Burgundy,Program: Auxerre - Moret-sur-Loing,2,1,DE,exact,628,Day 2: Auxerre,Optie 1,29.0,2.52,185.1,Redelijk,True
34330705,Auxerre - Migennes 43 km DEU 2025,France: Northern Burgundy,Program: Auxerre - Moret-sur-Loing,2,2,DE,exact,628,Day 2: Auxerre,Optie 2,44.0,0.44,215.3,Hoog,True
42012975,Auxerre- Migennes 30 km DEU 2025 via Cheny,France: Northern Burgundy,Program: Auxerre - Moret-sur-Loing,3,1,DE,exact,629,Day 3: Auxerre – Joigny,Optie 1,28.0,0.18,104.4,Hoog,True
46895870,Auxerre - Auxerre with Irancy  43 km DEU 2025 T 7L ,France: Northern Burgundy,Program: Auxerre - Moret-sur-Loing,3,2,DE,exact,629,Day 3: Auxerre – Joigny,Optie 2,43.0,0.68,323.4,Hoog,True
34330717,Villeneuve-sur-Yonne - Sens 28 km DEU 2025,France: Northern Burgundy,Program: Auxerre - Moret-sur-Loing,4,1,DE,exact,630,Day 4: Joigny – Villeneuve-sur-Yonne,Optie 1,28.0,0.34,95.0,Hoog,True
51789202,Pont-sur-Yonne - Montereau 44 km ENG 2025,France: Northern Burgundy,Program: Auxerre - Moret-sur-Loing,4,2,EN,exact,630,Day 4: Joigny – Villeneuve-sur-Yonne,Optie 2,43.0,0.47,369.3,Hoog,True
46895887,Villeneuf - Sens 30 km DEU 2025,France: Northern Burgundy,Program: Auxerre - Moret-sur-Loing,5,1,DE,exact,631,Day 5: Villeneuve-sur-Yonne – Sens,Optie 1,28.0,1.18,117.0,Redelijk,True
34330714,Villeneuve-sur-Yonne - Sens 52 km DEU 2025,France: Northern Burgundy,Program: Auxerre - Moret-sur-Loing,5,2,DE,exact,631,Day 5: Villeneuve-sur-Yonne – Sens,Optie 2,52.0,0.27,309.0,Hoog,True
34330724,Sens - Pont-sur-Yonne 20 km DEU 2025,France: Northern Burgundy,Program: Auxerre - Moret-sur-Loing,6,1,DE,exact,632,Day 6: Sens – Pont-sur-Yonne,Optie 1,20.0,0.66,81.0,Hoog,True
34330720,Sens - Pont-sur-Yonne 42 km DEU 2025,France: Northern Burgundy,Program: Auxerre - Moret-sur-Loing,6,2,DE,exact,632,Day 6: Sens – Pont-sur-Yonne,Optie 2,42.0,0.72,265.9,Hoog,True
43628563,Vinneuf - Moret  35km DEU 2025,France: Northern Burgundy,Program: Auxerre - Moret-sur-Loing,7,1,DE,exact,633,Day 7: Pont-sur-Yonne – Vinneuf | Vinneuf – Moret,Optie 1,35.0,0.09,250.2,Hoog,True
18687462,Moret - Melun (via Barbizon & Fontainebleau) 40 km ENG 2025,France: Northern Burgundy,Program: Auxerre - Moret-sur-Loing,7,2,EN,exact,633,Day 7: Pont-sur-Yonne – Vinneuf | Vinneuf – Moret,Optie 2,40.0,0.1,248.3,Hoog,True
43627670,Vinneuf - Moret 38 km ENG 2026,France: Northern Burgundy,Program: Moret-sur-Loing - Auxerre,2,1,EN,exact,644,Day 2: Moret – Montereau – Pont sur Yonne,Optie 1,37.0,1.23,284.0,Redelijk,True
55804426,Sens - Pont sur Yonne 42km ENG 2026 (T),France: Northern Burgundy,Program: Moret-sur-Loing - Auxerre,2,2,EN,exact,644,Day 2: Moret – Montereau – Pont sur Yonne,Optie 2,41.0,0.25,326.7,Hoog,True
32090971,Sens - Pont-sur-Yonne 20 km ENG 2025,France: Northern Burgundy,Program: Moret-sur-Loing - Auxerre,3,1,EN,exact,645,Day 3: Pont sur Yonne – Sens,Optie 1,20.0,0.66,81.0,Hoog,True
32091005,Sens - Pont-sur-Yonne 41 km ENG 2026,France: Northern Burgundy,Program: Moret-sur-Loing - Auxerre,3,2,EN,exact,645,Day 3: Pont sur Yonne – Sens,Optie 2,42.0,0.57,266.0,Hoog,True
45183015,Villeneuve-sur-Yonne - Sens 28 km ENG 2026,France: Northern Burgundy,Program: Moret-sur-Loing - Auxerre,4,1,EN,exact,646,Day 4: Sens – Villeneuve sur Yonne,Optie 1,28.0,0.11,115.8,Hoog,True
55804358,Villeneuve-sur-Yonne - Sens 52km ENG 2026 (T),France: Northern Burgundy,Program: Moret-sur-Loing - Auxerre,4,2,EN,exact,646,Day 4: Sens – Villeneuve sur Yonne,Optie 2,52.0,0.26,363.4,Hoog,True
55804417,Sens - Point sur Yonne 23km ENG 2026 (T),France: Northern Burgundy,Program: Moret-sur-Loing - Auxerre,5,1,EN,exact,647,Day 5: Villeneuve sur Yonne – Joigny,Optie 1,23.0,0.07,80.9,Hoog,True
51742031,Joigny - Sens 47 km ENG 2025 ,France: Northern Burgundy,Program: Moret-sur-Loing - Auxerre,5,2,EN,exact,647,Day 5: Villeneuve sur Yonne – Joigny,Optie 2,47.0,0.21,458.3,Hoog,True
34304345,Joigny (loop to winery) 23 km ENG 2026,France: Northern Burgundy,Program: Moret-sur-Loing - Auxerre,6,1,EN,exact,648,Day 6: Joigny – Auxerre,Optie 1,25.0,2.03,139.7,Redelijk,True
39609937,Auxerre - Joigny 37 km ENG 2026,France: Northern Burgundy,Program: Moret-sur-Loing - Auxerre,6,2,EN,exact,648,Day 6: Joigny – Auxerre,Optie 2,38.0,1.43,140.7,Redelijk,True
42998918,Auxerre - Vincelottes (loop) 32 km ENG 2026,France: Northern Burgundy,Program: Moret-sur-Loing - Auxerre,7,1,EN,exact,649,Day 7: Auxerre,Optie 1,30.0,1.51,185.5,Redelijk,True
41658564,Auxerre - Irancy (loop) 42 km ENG 2026,France: Northern Burgundy,Program: Moret-sur-Loing - Auxerre,7,2,EN,exact,649,Day 7: Auxerre,Optie 2,42.0,0.39,341.6,Hoog,True
26578994,Haarlem - Nordsee - Haarlem 50 km DEU 2026,Holland: 5-day Tulip Tour Premium,5-day Tulip tour Premium,2,1,DE,exact,676,Day 2: Haarlem - Keukenhof - Haarlem,Optie 1,50.0,0.05,242.3,Hoog,True
,Amsterdam (Minerva) - Haarlem - Amsterdam (Minerva) 50 km DEU 2024,Holland: 5-day Tulip Tour Premium,5-day Tulip tour Premium,3,1,DE,not_found,677,Day 3: Haarlem - Alkmaar,Optie 1,50.0,0.25,185.2,Hoog,True
52509702,Amsterdam (Minerva) - Haarlem (loop) 40 km ENG 2026,Holland: 5-day Tulip Tour Premium,5-day Tulip tour Premium,4,1,EN,exact,678,Day 4: Alkmaar - Zaanse Schans | Zaanse Schans - Amsterdam,Optie 1,41.0,0.79,142.6,Hoog,True
46008599,Wageningen - Arnhem (via Veluwe & Airborne museum) 37 km ENG 2026,Netherlands: Historic Hanseatic cities,Program: Hanseatic Boutique Premium,2,1,EN,exact,681,Day 2: Wijk bij Duurstede – Wageningen | Wageningen – Arnhem,Optie 1,37.0,0.02,250.7,Hoog,True
28962807,Wageningen - Arnhem (via Veluwe) ENG 43 km 2026,Netherlands: Historic Hanseatic cities,Program: Hanseatic Boutique Premium,2,2,EN,exact,681,Day 2: Wijk bij Duurstede – Wageningen | Wageningen – Arnhem,Optie 2,44.0,0.55,202.5,Hoog,True
53384784,Wageningen - Arnhem (via Heteren & Airborne Museum) 27 km ENG 2026,Netherlands: Historic Hanseatic cities,Program: Hanseatic Boutique Premium,3,1,EN,exact,682,Day 3: Arnhem – Doesburg | Doesburg – Zutphen | Zutphen – Deventer,Optie 1,27.0,0.01,168.1,Hoog,True
28962804,Doesburg - Zutphen (via Vorden) 44 km ENG 2026,Netherlands: Historic Hanseatic cities,Program: Hanseatic Boutique Premium,3,2,EN,exact,682,Day 3: Arnhem – Doesburg | Doesburg – Zutphen | Zutphen – Deventer,Optie 2,44.0,0.14,136.6,Hoog,True
47787302,Wijhe - Kampen (via Hattem) 38 km ENG 2026,Netherlands: Historic Hanseatic cities,Program: Hanseatic Boutique Premium,4,1,EN,exact,683,Day 4: Deventer – Wijhe | Wijhe – Kampen,Optie 1,40.0,2.38,152.6,Redelijk,True
29068208,Doesburg - Deventer (via Wichmond & Zutphen) 57 km ENG 2026,Netherlands: Historic Hanseatic cities,Program: Hanseatic Boutique Premium,4,2,EN,exact,683,Day 4: Deventer – Wijhe | Wijhe – Kampen,Optie 2,56.0,0.94,173.0,Hoog,True
49470175,Kampen - Harderwijk (via Elburg) 48 km ENG 2026,Netherlands: Historic Hanseatic cities,Program: Hanseatic Boutique Premium,5,1,EN,exact,684,Day 5: Kampen – Elburg – Harderwijk,Optie 1,48.0,0.33,117.9,Hoog,True
51719996,Kampen - Hattem (loop) 54 km ENG 2026,Netherlands: Historic Hanseatic cities,Program: Hanseatic Boutique Premium,5,2,EN,exact,684,Day 5: Kampen – Elburg – Harderwijk,Optie 2,56.0,1.92,163.6,Redelijk,True
39329822,Harderwijk - Spakenburg (via Putten) 41 km ENG 2026,Netherlands: Historic Hanseatic cities,Program: Hanseatic Boutique Premium,6,1,EN,exact,685,Day 6: Harderwijk – Bunschoten – Spakenburg,Optie 1,41.0,0.14,141.0,Hoog,True
26806064,Harderwijk - Spakenburg (via Veluwe & Nijkerk) 62 km ENG 2026,Netherlands: Historic Hanseatic cities,Program: Hanseatic Boutique Premium,6,2,EN,exact,685,Day 6: Harderwijk – Bunschoten – Spakenburg,Optie 2,61.0,0.56,240.6,Hoog,True
32188490,Huizen - Amsterdam (Tolhuis-Buiksloterweg) 35 km ENG 2026,Netherlands: Historic Hanseatic cities,Program: Hanseatic Boutique Premium,7,1,EN,exact,686,Day 7: Spakenburg – Huizen | Huizen  – Naarden – Muiden – Amsterdam,Optie 1,35.0,0.59,133.0,Hoog,True
49499230,Huizen - Amsterdam (Tolhuis-Buiksloterweg) (via Crailoo) 50 km ENG 2025,Netherlands: Historic Hanseatic cities,Program: Hanseatic Boutique Premium,7,2,EN,exact,686,Day 7: Spakenburg – Huizen | Huizen  – Naarden – Muiden – Amsterdam,Optie 2,49.0,0.61,212.1,Hoog,True
55992185,Cochem - Zell 37 km ENG 2026,Germany: 8-day Cochem – Metz or v.v.,Program: Cochem - Metz,2,1,EN,exact,762,Day 2: Cochem – Zell,Optie 1,39.0,1.87,232.5,Redelijk,True
26613278,Zell - Bernkastel-Kues 44 km ENG 2026,Germany: 8-day Cochem – Metz or v.v.,Program: Cochem - Metz,3,1,EN,exact,763,Day 3: Zell on the Moselle – Bernkastel-Kues,Optie 1,45.0,1.12,299.7,Redelijk,True
44159242,Neumagen - Schweich 27 km ENG 2025,Germany: 8-day Cochem – Metz or v.v.,Program: Cochem - Metz,4,1,EN,exact,764,Day 4:  Bernkastel-Kues – Neumagen – Schweich | Schweich –Trier,Optie 1,28.0,0.6,194.0,Hoog,True
26571090,Bernkastel-Kues - Schweich 54 km ENG 2026,Germany: 8-day Cochem – Metz or v.v.,Program: Cochem - Metz,4,2,EN,exact,764,Day 4:  Bernkastel-Kues – Neumagen – Schweich | Schweich –Trier,Optie 2,54.0,0.03,354.1,Hoog,True
26581606,Trier (centre)  - Saarburg 29 km ENG 2026,Germany: 8-day Cochem – Metz or v.v.,Program: Cochem - Metz,5,1,EN,exact,765,Day 5: Trier – Saarburg,Optie 1,28.0,0.55,236.2,Hoog,True
50830650,Remich - Thionville 45 km ENG 2026,Germany: 8-day Cochem – Metz or v.v.,Program: Cochem - Metz,6,1,EN,exact,766,Day 6: Saarburg – Remich,Optie 1,45.0,0.23,246.2,Hoog,True
26581619,Saarburg - Remich (via river) 53 km ENG 2026,Germany: 8-day Cochem – Metz or v.v.,Program: Cochem - Metz,6,2,EN,exact,766,Day 6: Saarburg – Remich,Optie 2,53.0,0.53,311.5,Hoog,True
29308350,Schengen - Thionville 35 km ENG 2026,Germany: 8-day Cochem – Metz or v.v.,Program: Cochem - Metz,7,1,EN,exact,767,Day 7: Remich – Schengen | Schengen – Thionville | Thionville – Metz,Optie 1,30.0,4.53,193.1,Redelijk,True
29333758,Remich - Saarburg (via Mannebach) 40 km ENG 2026,Germany: 8-day Cochem – Metz or v.v.,Program: Metz - Cochem,2,1,EN,exact,770,Day 2: Metz – Remich,Optie 1,41.0,1.21,470.7,Redelijk,True
26609808,Richemont - Remich 52 km ENG 2026,Germany: 8-day Cochem – Metz or v.v.,Program: Metz - Cochem,2,2,EN,exact,770,Day 2: Metz – Remich,Optie 2,49.0,2.85,269.6,Redelijk,True
51444708,Saarburg - Trier (Pfalzel / Ostkai) 38 km ENG 2026,Germany: 8-day Cochem – Metz or v.v.,Program: Metz - Cochem,3,1,EN,exact,771,Day 3: Remich – Saarburg,Optie 1,40.0,2.32,230.4,Redelijk,True
26609452,Remich - Saarburg (via river) 48 km ENG 2026,Germany: 8-day Cochem – Metz or v.v.,Program: Metz - Cochem,3,2,EN,exact,771,Day 3: Remich – Saarburg,Optie 2,48.0,0.03,317.3,Hoog,True
26609577,Saarburg - Trier (centre) (via Igel) 34 km ENG 2026,Germany: 8-day Cochem – Metz or v.v.,Program: Metz - Cochem,4,1,EN,exact,772,Day 4: Saarburg – Trier,Optie 1,32.0,1.47,208.3,Redelijk,True
49101302,Saarburg - Trier (centre) 28 km ENG 2026,Germany: 8-day Cochem – Metz or v.v.,Program: Metz - Cochem,5,1,EN,exact,773,Day 5: Trier – Schweich | Schweich – Neumagen – Bernkastel-Kues,Optie 1,27.0,1.3,174.7,Redelijk,True
26609643,Schweich - Bernkastel-Kues 55 km ENG 2026,Germany: 8-day Cochem – Metz or v.v.,Program: Metz - Cochem,5,2,EN,exact,773,Day 5: Trier – Schweich | Schweich – Neumagen – Bernkastel-Kues,Optie 2,53.0,1.49,358.3,Redelijk,True
29339045,Bernkastel-Kues - Zell 45 km ENG 2026,Germany: 8-day Cochem – Metz or v.v.,Program: Metz - Cochem,6,1,EN,exact,774,Day 6: Bernkastel-Kues – Traben-Trarbach – Zell on the Moselle,Optie 1,45.0,0.01,260.4,Hoog,True
55992748,Zell - Cochem 39 km ENG 2026,Germany: 8-day Cochem – Metz or v.v.,Program: Metz - Cochem,7,1,EN,exact,775,Day 7: Zell – Beilstein – Cochem,Optie 1,39.0,0.22,301.1,Hoog,True
54314590,Heeg-Stavoren 32km NLD,Netherlands: Discover Friesland,Program Discover Friesland,2,1,,exact,933,Day 2: Stavoren – Makkum | Makkum – Terschelling,Optie 1,31.0,0.48,72.0,Redelijk,True
38871271,Stavoren - Makkum 49 km NLD 2026,Netherlands: Discover Friesland,Program Discover Friesland,2,2,,exact,933,Day 2: Stavoren – Makkum | Makkum – Terschelling,Optie 2,49.0,0.24,124.4,Hoog,True
